SPDES_Permit,Zip_Code,Facility_name,plant_type,Ground_Surface,Avg_DH_Flow
NY0262056,13164,CAMILLUS MAINTENANCE FACILITY,Industrial,Surface,
NY0262064,13069,FULTON PLANT,Industrial,Surface,
NY0262102,,CAYUGA AND AURELIUS JOINT WWTP,Municipal,Surface,0.13
NY0262153,13205,RED HAWK BREWING LTD,Industrial,Ground,0
NY0262200,13053,CORNELL UNIVERSITY RUMINANT CENTER,Industrial,Ground,0.01
NY0262234,13744,NYS DOT CASTLE CREEK SUB-RESIDENCY,Industrial,Surface,0
NY0262242,13830,ST RTE 12 NYSDOT MAINTENANCE HEADQUARTERS,Industrial,Surface,0
NY0262358,13901,BINGHAMTON WTR TREAT PLT,Industrial,Surface,0.01
NY0262366,13865,DEVONIAN STONE OF NY INC,Industrial,Surface,0
NY0262374,,PIT STOP TRAVEL CENTER,Industrial,Surface,
NY0262391,13812,WELL #2,Industrial,Surface,0
NY0262445,14851,FINGER LAKES QUARRY,Industrial,Surface,0.01
NY0262447,13411,UNADILLA VALLEY CENTRAL SCHOOLS,Industrial,Surface,0.07
NY0262480,13812,NICHOLS (T) STP,Municipal,Surface,0.04
NY0262498,13045,GREEK PEAK,Industrial,Surface,0
NY0262552,13862,WHITNEY POINT STP,Municipal,Surface,0.15
NY0262676,,WEST WINDSOR WASTEWATER TREATMENT PLANT,Municipal,Surface,0.11
NY0262706,13760,HURON CAMPUS,Industrial,Surface,2.58
NY0262722,13865,NYS DOT WINDSOR SUBRESIDENCY,Industrial,Surface,
NY0262731,13833,PORT CRANE SUBRESIDENCY,Industrial,Surface,
NY0262749,13850,VESTAL EMERGENCY SEWER OVERFLOWS,Municipal,Surface,
NY0262773,,HOPSHIRE FARM,Industrial,Ground,0
NY0262790,12167,MAINTENANCE SUBHEADQUARTERS,Industrial,Surface,
NY0262820,12149,LANCASTER DEVELOPMENT INC,Industrial,Surface,0
NY0262838,13753,FCINA - DELHI,Industrial,Surface,
NY0262846,13731,ANDES LIBRARY WELL TREATMENT SYSTEM,Industrial,Surface,0.05
NY0262854,13731,ANDES SEWAGE TREATMENT PLANT,Municipal,Surface,0.06
NY0262871,,COOPERSTOWN CHEESE CO,Industrial,Ground,0
NY0262935,12496,WINDHAM WASTEWATER TREATMENT FACILITY,Municipal,Surface,0.44
NY0263028,12468,PRATTSVILLE STP,Municipal,Surface,0.09
NY0263044,13808,TOWN OF MORRIS HWY GARAGE,Industrial,Surface,
NY0263087,12035,CENTRAL BRIDGE SEWER DIST WWTP,Municipal,Surface,0.06
NY0263095,13342,BUTTERNUTS BEER & ALE,Industrial,Ground,0
NY0263133,13782,HAMDEN SEWER DIST WASTEWATER TREAMENT FACILITY,Municipal,Ground,0.03
NY0263141,,DOT SPRINGFIELD MAINTENANCE SUBHEADQTRS,Industrial,Surface,
NY0263192,13856,REG 9 HWY MNT WALTON GARAGE,Industrial,Surface,
NY0263214,12407,ASHLAND WASTEWATER TREATMENT PLANT,Municipal,Surface,0.03
NY0263222,13842,SOUTH KORTRIGHT CENTRAL SCHOOLS,Industrial,Surface,
NY0263311,12452,LEXINGTON WWTP,Municipal,Ground,0.02
NY0263320,13820,BROOKS HOUSE OF BAR-B-Q,Industrial,Ground,0.01
NY0263991,10541,MAHOPAC SCHOOL DISTRICT BUS GARAGE,Industrial,Surface,
NY0264008,12528,HIGHLAND SEWER EXTENSION #1,Municipal,Surface,0
NY0264024,10977,WOODBINE YARD,Industrial,Surface,
NY0264032,12701,RESNICK ENERGY LLC,Industrial,Surface,
NY0264041,10512,FAIR ST DPW FACILITY,Industrial,Surface,
NY0264075,12884,MOUNT HOPE DPW GARAGE,Industrial,Surface,0
NY0264113,10549,BYRAM LAKE FILTRATION PLANT,Industrial,Surface,
NY0264202,12719,SULLIVAN CO DPW--BARRYVILLE SHOP,Industrial,Surface,0
NY0264229,10507,TOWN OF BEDFORD HWY DEPT,Industrial,Surface,
NY0264237,12524,FISHKILL JOINT LANDFILL LEACHATE COLLECTION,Industrial,Surface,
NY0264245,12545,MILLBROOK VINEYARDS & WINERY,Industrial,Ground,0
NY0264270,10603,METRO NORTH RAILROAD NORTH WHITE PLAINS RAIL YARD,Industrial,Surface,
NY0264296,12760,DEDECO INTERNATIONAL,Industrial,Ground,
NY0264300,,MCENROE ORGANIC COMPOSTING,Industrial,Ground,0
NY0264334,,DEERPARK OIL,Industrial,Surface,
NY0264351,,WATER FILTRATION PLANT,Industrial,Surface,0.14
NY0264393,10922,BEAR MOUNTAIN BRIDGE MAINTENANCE FACILIT,Industrial,Surface,0
NY0264415,,KINGSTON-RHINECLIFF BRIDGE,Industrial,Surface,0
NY0264423,12590,WAPPINGER FALLS JUNIOR HIGH SCHOOL,Industrial,Surface,0
NY0264431,,BREWSTER TRANSIT READY MIX,Industrial,Ground,0
NY0264466,10512,CARMEL CTL SCHOOL DIST BUS GARAGE,Industrial,Surface,0
NY0264491,,KINGSTON-RHINECLIFF BRIDGE MAINTENANCE BUILDINGS,Industrial,Surface,
NY0264547,,PINE PLAINS OUTPOST,Industrial,Surface,0
NY0264652,10594,CATSKILL AQUEDUCT OUTLET IN KENSICO RESERVOIR,Industrial,Surface,
NY0264679,,BETHEL - T LANDFILL,Industrial,Surface,
NY0264748,,GRAHAMSVILLE HYDROELECTRIC FACILITY,Industrial,Surface,
NY0264784,,GRAHAMSVILLE HYDROELECTRIC FACILITY,Industrial,Surface,
NY0264903,,YUKIGUNI MAITAKE PRODUCTION FACILITY,Industrial,Ground,0
NY0264911,12783,PELLEH POULTRY,Industrial,Ground,
NY0264954,10924,GOSHEN QUARRY,Industrial,Surface,
NY0264989,12540,TITUSVILLE/MANCHESTER WASTEWATER TREATMENT PLANT,Municipal,Surface,0.5
NY0265039,10601,WHITE PLAINS SUBSTATION,Industrial,Surface,
NY0265080,12563,PATTERSON HAMLET WWTP,Municipal,Surface,0.08
NY0265195,12831,NORTHUMBERLAND FIRE DIST 1 FIRE STATION,Industrial,Surface,0
NY0265209,12838,HARTFORD QUARRY,Industrial,Surface,
NY0265217,12836,TOWN OF HAGUE SEWER DISTRICT # 1,Municipal,Ground,0.09
NY0265225,12148,REXFORD FIRE DISTRICT FIRE STATION,Industrial,Surface,0
NY0265276,12028,AGRI-CYCLE COMPOSTING FACILITY,Industrial,Surface,0
NY0265284,12822,VILLAGE OF CORINTH DPW GARAGE,Industrial,Surface,0
NY0265292,12839,PECKHAM MATERIALS CORP  PLANT 31,Industrial,Surface,0.09
NY0265306,12885,WARRENSBURG CENTRAL SCHOOL BUS GARAGE,Industrial,Surface,0
NY0265322,12803,VILLAGE OF FT EDWARD WATER SYSTEM,Industrial,Surface,
NY0265365,12841,FREDERICK'S POINT SEWER DISTRICT NO 2,Municipal,Ground,0.01
NY0265373,12871,SCHUYLERVILLE/VICTORY WATER TREATMENT FACILITY,Industrial,Surface,
NY0265403,12118,MUNICIPAL WATER TREATMENT PLANT,Industrial,Surface,
NY0265438,12188,NEW YORK STATE DAM AT WATERFORD/COHOES,Industrial,Surface,0
NY0265471,12032,TOWN OF CAROGA HIGHWAY DEPT GARAGE,Industrial,Ground,
NY0265519,12866,CALIBER COLLISION - SARATOGA SPRINGS 4304,Industrial,Ground,
NY0265527,12846,LAKE LUZERNE TOWN HIGHWAY GARAGE,Industrial,Ground,
NY0265586,12025,TOWN OF BROADALBIN HIGHWAY DEPT GARAGE,Industrial,Ground,
NY0265594,12861,ROYAL ANCHORAGE SEWER DISTRICT NO 1,Industrial,Ground,0.01
NY0265748,12065,CLIFTON PARK TRANSFER STATION & YARD WASTE COMPOSTING FACILITY,Industrial,Surface,0
NY0265853,13360,HAMLET OF INLET WWTF,Municipal,Surface,0.02
NY0265896,12095,CG ROXANE JOHNSTOWN WATER BOTTLING PLANT,Industrial,Ground,0.01
NY0265926,,SARATOGA COUNTY WATER TREATMENT & TRANSMISSION FACILITIES PROJECT,Industrial,Surface,1
NY0266141,12855,Paradox Brewery,Industrial,Ground,0.01
NY0266167,12822,Corinth WTF,Municipal,Surface,0.79
NY0266191,12883,Chilson Water Storage Tank,Industrial,Surface,0
NY0266345,11717,OK LAUNDROMAT,Industrial,Ground,
NY0266361,11951,GABRIELLA LAUNDROMAT,Industrial,Ground,
NY0266388,11787,KINGS PARK LAUNDROMAT,Industrial,Ground,
NY0266396,11779,ALLIANT TECHSYSTEMS OPERATIONS LLC,Industrial,Ground,0
NY0266469,11764,MILLER PLACE STAR WASH & FAST LUBE CENTER,Industrial,Ground,0.01
NY0266493,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0266540,11727,W & H LAUNDROMAT,Industrial,Ground,
NY0266574,11763,MEDFORD LAUNDROMAT,Industrial,Ground,
NY0266612,,RCF FUEL OIL CORP,Industrial,Ground,
NY0266639,11729,WASHINGTON LAUNDRYMAT,Industrial,Ground,
NY0266647,11967,SHIRLEY LAUNDROMAT,Industrial,Ground,
NY0266671,11050,SANDS POINT VILLAGE WATER DISTRICT,Industrial,Ground,
NY0266701,11789,ECHO WASH RITE LAUNDROMAT,Industrial,Ground,
NY0266728,11930,EAST HAMPTON LAUNDRY,Industrial,Ground,
NY0266736,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0266744,11740,LAUNDRY CENTER LI,Industrial,Ground,
NY0266761,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0266779,11717,NEW LAUNDRY CASTLE LLC,Industrial,Ground,
NY0266787,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0266795,11725,CARC LLC,Industrial,Ground,
NY0266817,11934,CENTER MORICHES WASH & FOLD,Industrial,Ground,
NY0266825,11778,168 FAMILY LAUNDROMAT,Industrial,Ground,0.02
NY0266841,11738,FARMINGVILLE LAUNDROMAT,Industrial,Ground,0.02
NY0266850,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0266868,11706,DEPOT LAUNDROMAT OF BAY SHORE,Industrial,Ground,
NY0266876,11763,LAUNDRY KINGDOM OF MEDFORD,Industrial,Ground,
NY0266892,11741,FJM LAUNDROMAT OF HOLBROOK,Industrial,Ground,0.04
NY0266906,11746,DEPOT LAUNDRY,Industrial,Ground,0.04
NY0266914,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0266922,11754,QUICK CLEAN LAUNDROMAT,Industrial,Ground,0.02
NY0266931,11729,SPARKLE LAUNDRY,Industrial,Ground,
NY0266957,11703,MEGA WASH-N-DRY LAUNDROMAT,Industrial,Ground,
NY0266973,11560,BEST VAL-U CLEANERS CORP,Industrial,Ground,
NY0266990,11798,MIC LAUNDROMAT INC,Industrial,Ground,
NY0267007,,SIMPLY LITE FOODS CORP,Industrial,Ground,0
NY0267023,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267058,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267066,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267074,11747,ROUTE 110 LAUNDROMAT,Industrial,Ground,
NY0267082,11738,PORTION ROAD LAUNDROMAT,Industrial,Ground,0.05
NY0267091,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267139,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267147,11798,MIC LAUNDROMAT INC,Industrial,Ground,
NY0267155,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267163,11717,SUDZ LAUNDER CENTER,Industrial,Ground,
NY0267171,11786,SHOREHAM ENERGY LLC,Industrial,Ground,
NY0267180,11965,PICCOZZI PROPERTY,Industrial,Surface,
NY0267198,11717,EDGEWOOD ENERGY LLC,Industrial,Ground,
NY0267210,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267236,11542,RASON ASPHALT PLANT,Industrial,Surface,0
NY0267244,11931,ALTAIRE PHARMACEUTICALS,Industrial,Ground,0
NY0267252,11801,FOUGERA PHARMACEUTICALS INC,Industrial,Ground,
NY0267279,11717,U S NONWOVENS CORP,Industrial,Ground,0.1
NY0267295,11968,WHISTLE CLEAN OF SOUTHAMPTON LAUNDROMAT,Industrial,Ground,0.01
NY0267309,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267325,11706,CANDLEWOOD LAUNDROMAT,Industrial,Ground,0.03
NY0267376,,Suffolk County Water Authority,Industrial,Ground,0.09
NY0267422,11706,SPIN CITY SUPER LAUNDROMAT,Industrial,Ground,0.06
NY0267431,11717,US NONWOVENS INC,Industrial,Ground,
NY0267449,,PREMIER CARE INDUSTRIES,Industrial,Ground,
NY0267465,11968,SNOW WHITE LAUNDRY,Industrial,Ground,0.02
NY0267481,11788,RSM ELECTRON POWER INC.,Industrial,Ground,
NY0267490,11747,CANON AMERICAS HEADQUARTERS,Industrial,Ground,0.01
NY0267503,11105,NYPA - Astoria Campus,Industrial,Surface,641.2
NY0267538,11105,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,Industrial,Surface,
NY0267546,12144,EMPIRE POWER PLANT,Industrial,Surface,2
NY0267708,,NYC DOT - CITYWIDE BRIDGE SUMP PUMP DISCHARGES,Industrial,Surface,
NY0267724,11222,EXXONMOBIL GREENPOINT REMEDIATION PROJECT,Industrial,Surface,0.15
NY0267732,11101,AMTRAK - LIC VENTILATION BUILDING,Industrial,Surface,0.03
NY0267805,10801,CEDAR STREET SUBSTATION,Industrial,Surface,
NY0267911,10511,BUCHANAN ELECTRICAL SUBSTATION,Industrial,Surface,
NY0267953,12533,HOPEWELL HAMLET SEWER DISTRICT,Municipal,Surface,0.5
NY0268003,,GRASSLANDS SUBSTATION & LINES,Industrial,Surface,
NY0268089,14477,SHAFT 9 DELAWARE AQUEDUCT,Industrial,Surface,
NY0268151,12480,SHANDAKEN TUNNEL OUTLET,Industrial,Surface,
NY0268208,,CENTRAL VALLEY POND/BATHING BEACH,Industrial,Surface,
NY0268224,10801,SHAFT 17 DELAWARE AQUEDUCT,Industrial,Surface,
NY0268267,12051,COXSACKIE - V WTR TRT PLT,Industrial,Surface,
NY0268275,,DUNCO INC MIKEY MART II,Industrial,Surface,
NY0268313,,MOHAWK INNOVATIVE TECHNOLOGY INC,Industrial,Surface,
NY0268348,,AUSTERLITZ HIGHWAY GARAGE,Industrial,Surface,0
NY0268429,,GREENE COUNTY HIGHWAY GARAGE,Industrial,Surface,
NY0268437,,MARIAVILLE LAKE SEWER DISTRICT # 2,Municipal,Surface,0.1
NY0268500,,W & W TRUCK TRANSMISSION REPAIR INC,Industrial,Surface,
NY0268518,12033,CASTLETON ENERGY CENTER,Industrial,Surface,
NY0268542,,LIVINGSTON PUMPER CO NO 1 FIREHOUSE,Industrial,Surface,
NY0268577,,SOLID SEALING TECHNOLOGY,Industrial,Surface,
NY0268585,12158,CREBLE ROAD WAREHOUSE,Industrial,Surface,0
NY0268607,,TOWN OF CLAVERACK BOOSTER PUMP STATION,Municipal,Surface,
NY0268615,12534,STOCKPORT WATER DIST #2,Industrial,Surface,
NY0268631,12302,Adirondack Beverage,Industrial,Surface,
NY0268691,,NASSAU QUARRY,Industrial,Surface,
NY0268739,12196,TROY SAND & GRAVEL WEST SAND LAKE PIT,Industrial,Both,
NY0268771,12529,HILLSDALE SEWER PROJECT,Municipal,Ground,0.04
NY0268844,,LIVINGSTON TOWN HIGHWAY GARAGE,Industrial,Surface,0
NY0268852,12156,SCHODACK LANDING SEWERS,Municipal,Surface,0.02
NY0268879,12083,COUNTRY SQUARE LAUNDROMAT,Industrial,Surface,0.01
NY0268909,12158,OLDCASTLE PRECAST BUILDING SYSTEMS,Industrial,Surface,
NY0268925,12144,GORMAN TERMINALS,Industrial,Surface,
NY0268976,12023,BERNE WASTEWATER TREATMENT PLANT,Municipal,Surface,0.03
NY0268992,12526,TACONIC BIOSCIENCES INC,Industrial,Surface,0.06
NY0269131,,LINCOLN WELL FIELD,Industrial,Surface,0.06
NY0269271,14171,WESTERN NEW YORK NUCLEAR SERVICE CENTER,Industrial,Surface,
NY0269310,14218,TECUMSEH REDEVELOPMENT INC,Industrial,Surface,
NY0269328,14059,SPRINGBROOK SHORES WWTP,Municipal,Surface,0.03
NY0269336,14427,VILLAGE OF CASTILE WWTP,Municipal,Surface,0.18
NY0269379,14880,ASHE OIL CO,Industrial,Surface,
NY0269441,14711,THE MAT - LAUNDROMAT,Industrial,Ground,
NY0269450,14728,CHAUTAUQUA HEIGHTS SEWER DISTRICT,Municipal,Surface,0.06
NY0269573,14822,CANASERAGA WWTP,Municipal,Surface,0.1
NY0269581,14779,SALAMANCA RESIDENCY,Industrial,Surface,
NY0269620,14709,HYLAND LANDFILL,Industrial,Surface,
NY0269719,14138,COUNTRY SIDE SAND & GRAVEL MINE,Industrial,Surface,
NY0269743,14201,GREAT LAKES FIELD STATION,Industrial,Surface,
NY0269859,14034,COLLINS WATER DISTRICT #3,Industrial,Surface,
NY0270067,13662,EAST LOUISVILLE WATER DISTRICT #1,Industrial,Surface,
NY0270091,13305,BEAVER FALLS SEWER DISTRICT,Municipal,Surface,0.02
NY0270148,13685,ARSENAL STONE QUARRY,Industrial,Surface,0.5
NY0270164,13607,TIBA RIFT WATER TREATMENT PLANT,Industrial,Surface,
NY0270211,12927,NEWTON FALLS WASTEWATER TREATMENT PLANT,Municipal,Surface,0.04
NY0270237,13617,POULIN GRAIN INC,Industrial,Ground,
NY0270245,13626,SNO-PALS GROOMER BARN,Industrial,Ground,
NY0270288,13601,FORT DRUM,Industrial,Surface,0.12
NY0270407,11801,TBG COGEN FACILITY,Industrial,Ground,
NY0270415,11980,CAITHNESS LONG ISLAND ENERGY CENTER,Industrial,Ground,
NY0270491,,PERKIN ELMER INC,Industrial,Surface,
NY0270571,12524,THALLE FISHKILL QUARRY,Industrial,Surface,
NY0270598,10931,WESTERN RAMAPO ADVANCED WWTP,Municipal,Surface,1.5
NY0270610,,FOUR CORNERS SEWER DISTRICT WWTP,Municipal,Surface,0.13
NY0270831,,HILLVIEW RESERVOIR,Industrial,Surface,
NY0271004,,LAKE NANUET TOWN PARK,Industrial,Surface,
NY0271217,,TOWN SWIM POND,Industrial,Surface,
NY0271276,12510,RYAN'S GRAVEL BANK,Industrial,Surface,
NY0271314,,SCDPW MAPLEWOOD FACILITY,Industrial,Surface,
NY0271357,10969,PANCO EQUIPMENT CORP,Industrial,Surface,
NY0271438,11786,TOMSON CONVERTER STATION,Industrial,Ground,
NY0271462,11704,PINELAWN POWER,Industrial,Ground,
NY0271471,11980,CAITHNESS LONG ISLAND ENERGY CENTER,Industrial,Ground,
NY0271497,14103,SHELBY ETHANOL PLANT,Industrial,Surface,
NY0271535,14810,PILOT TRAVEL CENTER #322,Industrial,Ground,
NY0271586,14589,WILLIAMSON - T WATER TREAT PLT,Industrial,Surface,
NY0271608,,HERON HILL WINERY,Industrial,Ground,
NY0271772,14818,HECTOR-T WATER DISTRICT,Industrial,Surface,
NY0271837,,RUNDEL LIBRARY,Industrial,Surface,
NY0271853,14443,OTHER HALF BREWING COMPANY,Industrial,Ground,
NY0271918,14542,ROSE-NORTH ROSE WATER DISTRICT,Industrial,Surface,
NY0271926,,CHEMUNG BOTTLED WATER FROM CULLIGAN,Industrial,Ground,
NY0271934,,WOODHULL -T WASTE WATER TREATMENT PLANT,Municipal,Surface,
NY0271942,,WATKINS GLEN/MONTOUR FALLS REGIONAL WWTF,Municipal,Surface,1.2
NY0271951,,FOX RUN VINEYARDS INC,Industrial,Ground,
NY0271993,14423,SUIT-KOTE CALEDONIA,Industrial,Surface,
NY0272001,14652,EASTMAN BUSINESS PARK,Industrial,,
NY0272027,,THREE BROTHERS WINERIES AND ESTATES,Industrial,Ground,
NY0272035,,HOLLERHORN DISTILLING,Industrial,Ground,0
NY0272060,,NAPLES - V WWTP,Municipal,Surface,0.05
NY0272442,12440,HIGH FALLS WATER DISTRICT,Industrial,Surface,
NY0272582,12553,JOCOSA LLC WASTE OIL RECYCLING FACILITY,Industrial,Surface,
NY0272663,,"DELAWARE AQUEDUCT - SHAFT #6, 6B CHELSEA PUMP STATION",Industrial,Surface,
NY0272779,,DEB-EL FOODS,Industrial,Surface,
NY0272817,12789,WOODRIDGE GREENFIELD RD WWTP,Municipal,Surface,0.8
NY0272876,,GREENWOOD LAKE - V - WATER FILTRATION PLANT,Industrial,Surface,0.04
NY0273571,11803,SPARKLING POINTE WINERY,Industrial,Ground,
NY0274038,12412,BOICEVILLE WWTP,Municipal,Surface,0.08
NY0274305,10990,OCDPW WARWICK MAINTENANCE FACILITY,Industrial,Ground,
NY0274381,12589,CATSMO,Industrial,Both,
NY0274496,12525,TUTHILLTOWN SPIRITS,Industrial,Ground,0
NY0274500,,MINISINK BUS GARAGE,Industrial,Surface,
NY0274526,10590,PEACH LAKE SEWER DISTRICT WWTP,Municipal,Surface,0.17
NY0274542,10546,NYSDOT HWY MAINTENANCE SUBHEADQUARTERS,Industrial,Surface,
NY0274585,,CITY OF PEEKSKILL WATER TREATMENT PLANT,Industrial,Surface,
NY0274666,10996,US ARMY GARRISON,Municipal,Surface,0
NY0274712,,BLACK BEAR FUEL OIL HARRIS GARAGE,Industrial,Both,0
NY0274747,12477,SAUGERTIES TERMINAL,Industrial,Surface,
NY0274780,,DUNN FUEL SERVICE,Industrial,Surface,
NY0275051,10607,NYCDEP CATSKILL/DELAWARE WTP,Industrial,Surface,
NY0275123,10926,ELT HARRIMAN LLC (FORMERLY NEPERA INC),Industrial,Surface,0.19
NY0275140,12734,NONNI'S FOODS LLC,Industrial,Surface,0
NY0275310,14082,NYSDOT JAVA SUB HEADQUARTERS,Industrial,Surface,
NY0275336,14879,NATHAN PETROLEUM HESELTON FACILITY,Industrial,Surface,
NY0275387,14304,ASHLAND ADVANCED MATERIALS,Industrial,Surface,
NY0275441,14769,TOWN OF PORTLAND HIGHWAY GARAGE,Industrial,Ground,
NY0275689,14006,ANGOLA MAINTENANCE CENTER,Industrial,Surface,0
NY0275697,14055,EAST CONCORD MAINTENANCE CENTER,Industrial,Surface,0
NY0275701,14034,COLLINS MAINTENANCE CENTER,Industrial,Surface,0
NY0275727,14129,T-PERRYSBURG CENTRAL WATER DISTRICT WTP,Industrial,Surface,0.01
NY0275735,14030,SOUTH PROTECTION MAINTENANCE CENTER,Industrial,Surface,0
NY0275808,,WYOMING COUNTY HIGHWAY GARAGE,Industrial,Surface,0
NY0275824,,TIMBERFISH TECHNOLOGIES AT FIVE AND 20 DISTILLERY,Industrial,Surface,
NY0275891,14781,SHERMAN VEHICLE MAINTENANCE BLDG,Industrial,Surface,0
NY0275905,14895,NYSDOT WELLSVILLE SUBHEADQUARTERS,Industrial,Surface,0
NY0275930,14710,Good Grass Farm,Industrial,Ground,0
NY0276499,10314,FRESH KILLS PARK,Industrial,Surface,
NY0276545,10027,COLUMBIA UNIVERSITY - MANHATTANVILLE CAMPUS/FACILITIES UTILITY IMPROVEMENT PROJECT,Industrial,Surface,
NY0276596,11434,PS 37Q,Industrial,Surface,
NY0276642,11368,"NYC DEP - SHAFT 26B, CITY TUNNEL #3",Industrial,Surface,
NY0276669,,NYS DOT- KOSCIUSZKO BRIDGE,Industrial,Surface,0.06
NY0276731,,NYC DDC RANDALLS ISLAND WATER AND GAS MAINS HED-568,Industrial,Surface,0.07
NY0276740,11371,LAGUARDIA AIRPORT CENTRAL TERMINAL BUILDING REPLACEMENT,Industrial,Surface,0.2
NY0276758,10044,CORNELL NYCTECH CAMPUS - BLOOMBERG CENTER,Industrial,Surface,
NY0276774,10037,NYC DOT - HARLEM RIVER DR 127TH ST VIADUCT RECONSTRUCTION,Industrial,Surface,0.07
NY0276782,11224,NYC EDC - CONEY ISLAND INFRASTRUCTURE PROJECT PHASE 3B,Industrial,Surface,7.2
NY0276791,,TBTA-TRIBOROUGH - RFK BRIDGE,Industrial,Surface,0.1
NY0276821,11208,The Fountains Building A1,Industrial,Surface,1.44
NY0276839,11239,The Fountains Building A2,Industrial,Surface,1.44
NY0276855,11694,Rockaway Beach Hotel,Industrial,Surface,1.8
NY0276863,10305,NYC DDC - HWR1132B Street Reconstruction and Improvements in South Beach,Industrial,Surface,1.44
NY0276871,11371,DELTA AIR LINES INC,Industrial,Surface,0.43
NY0276880,11222,M&H Realty West St Redevelopment- B 2570 L 1,Industrial,Surface,0.58
NY0276898,11223,Wasa Properties 2505 Coney Island Ave Development,Industrial,Surface,0.16
NY0276901,11224,NYC DDC CONEY ISLAND OUTFALLS & SEWERS,Industrial,Surface,2.3
NY0276910,11693,NYC DDC -RECONSTRUCTION OF ROCKAWAY BEACH BLVD (SANDHW13),Industrial,Surface,4.32
NY0276928,11235,NYC-HH - CONEY ISLAND HOSPITAL,Industrial,Surface,2.88
NY0276936,11356,NYCDDC -COLLEGE POINT SOUTH DRAINAGE IMPROVEMENTS (SE807),Industrial,Surface,0.65
NY0276944,11354,"Flushing Point Holding LLC - B 5066, L 110",Industrial,Surface,0.01
NY0276952,10451,2401 3RD AVE REDEVELOPMENT,Industrial,Surface,0.58
NY0276961,11101,HUNTER'S POINT S-PARCEL C REDEVELOPMENT-N TOWER,Industrial,Surface,0.01
NY0276979,11101,HUNTER'S POINT S-PARCEL C REDEVELOPMENT-S TOWER,Industrial,Surface,0.01
NY0276987,11222,GREENPOINT LANDING BUILDING H3,Industrial,Surface,0.14
NY0277703,11788,LSG SKY CHEFS SUPPLY CHAIN SOLUTIONS INC,Industrial,Ground,
NY0277827,11980,TOWN OF BROOKHAVEN SEWER DISTRICT #2,Municipal,Ground,0.2
NY0277835,11933,BAITING HOLLOW FARMS,Industrial,Ground,
NY0278246,11952,MACARI VINEYARDS,Industrial,Ground,
NY0278319,11933,LONG ISLAND SPIRITS INC,Industrial,Ground,
NY0279706,11937,"BRIDGEHAMPTON ROAD WELL FIELD, PUMP STATION AND COMMERCIAL OFFICE",Municipal,Ground,
NY0279722,11754,PETRO INC PROPERTY,Industrial,Ground,0.02
NY0279781,11725,US NONWOVENS CORP,Industrial,Ground,0.02
NY0279790,11779,EASTON STREET WELL FIELD,Municipal,Surface,
NY0279803,11746,215 DEPOT ROAD REALTY CORP,Industrial,Ground,0.02
NY0279820,11725,COMMACK LAUNDER CENTER,Industrial,Ground,0.01
NY0279838,11779,W&M LAUNDROMAT INC,Industrial,Ground,0.01
NY0279846,11725,LUCKY 7 LAUNDROMAT WEST INC,Industrial,Ground,0
NY0279854,11709,BAYVILLE LAUNDROMAT,Industrial,Ground,0.01
NY0279862,11795,GENERAL TERMINALS,Industrial,Ground,0.57
NY0279871,11978,GABRESKI AIRPORT - NY AIR NATIONAL GUARD,Industrial,Ground,
NY0279889,11733,SUNY LAUNDRY INC,Industrial,Ground,0.01
NY0279897,11958,PECONIC LAUNDRY,Industrial,Ground,0.01
NY0279901,11780,SAINT JAMES LAUNDROMAT,Industrial,Ground,0.01
NY0279919,11717,WUW LAUNDROMAT INC,Industrial,Ground,0.01
NY0279927,11779,RONKONKOMA LAUNDROMAT INC,Industrial,Ground,0.01
NY0279935,11572,COSTCO,Industrial,Surface,0.75
NY0279943,11787,"Richard Laundromat, Inc.",Industrial,Ground,0.01
NY0279951,11742,BLUE POINT RD WELL FIELD,Industrial,Ground,
NY0279960,11729,GRAND LAUNDROMAT,Industrial,Ground,0.02
NY0279978,11722,CARLETON AVE LAUNDROMAT,Industrial,Ground,0.02
NY0279994,11729,BAY SHORE LAUNDROMAT,Industrial,Ground,0.02
NY0280402,,DELAWARE AQUEDUCT SHAFT 5B RONDOUT-WEST BRANCH TUNNEL REPAIR,Industrial,Surface,
NY0280437,10969,AMERICAN FRUITS CORDIAL CORP DISTILLERY,Industrial,Ground,
NY0280984,12553,BUTTERHILL PARK WATER SYSTEM,Industrial,Surface,
NY0281018,10990,WARWICK BREW FARM,Industrial,Ground,0
NY0281093,12550,MIDDLEHOPE PET HOTEL & DAY CARE,Industrial,Surface,0
NY0281107,12564,THE MEADOWS OF PAWLING,Municipal,Surface,0.01
